hhid,payment_cycle,scheduled_date,actual_date,provider,transfer_amount_expected,transfer_amount_paid,failed_payment,failure_reason
HH01058,2,2025-08-30,2025-09-07,MobileCash,65,65,0,
HH01058,3,2025-10-29,2025-11-06,MobileCash,65,65,0,
HH01058,4,2025-12-28,2026-01-15,MobileCash,65,65,0,
HH01059,1,2025-07-01,,MobileCash,0,0,0,
HH01059,2,2025-08-30,,MobileCash,0,0,0,
HH01059,3,2025-10-29,,MobileCash,0,0,0,
HH01059,4,2025-12-28,,MobileCash,0,0,0,
HH01060,1,2025-07-01,2025-07-09,LumoraPay,65,65,0,
HH01060,2,2025-08-30,2025-09-05,LumoraPay,65,65,0,
HH01060,3,2025-10-29,,LumoraPay,65,0,1,inactive account
HH01060,4,2025-12-28,2025-12-31,LumoraPay,65,65,0,
HH01061,1,2025-07-01,,LumoraPay,65,0,1,missing national id
HH01061,2,2025-08-30,2025-09-05,LumoraPay,65,65,0,
HH01061,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH01061,4,2025-12-28,2025-12-29,LumoraPay,65,65,0,
HH01062,1,2025-07-01,2025-07-09,MobileCash,65,65,0,
HH01062,2,2025-08-30,2025-09-12,MobileCash,65,65,0,
HH01062,3,2025-10-29,2025-11-11,MobileCash,65,65,0,
HH01062,4,2025-12-28,2026-01-01,MobileCash,65,65,0,
HH01063,1,2025-07-01,2025-07-04,PostBank,65,65,0,
HH01063,2,2025-08-30,2025-09-04,PostBank,65,65,0,
HH01063,3,2025-10-29,2025-10-29,PostBank,65,65,0,
HH01063,4,2025-12-28,2025-12-29,PostBank,65,65,0,
HH01064,1,2025-07-01,2025-07-10,MobileCash,65,65,0,
HH01064,2,2025-08-30,2025-09-03,MobileCash,65,65,0,
HH01064,3,2025-10-29,2025-11-04,MobileCash,65,65,0,
HH01064,4,2025-12-28,2026-01-13,MobileCash,65,65,0,
HH01065,1,2025-07-01,2025-07-03,MobileCash,65,65,0,
HH01065,2,2025-08-30,2025-08-31,MobileCash,65,65,0,
HH01065,3,2025-10-29,2025-11-06,MobileCash,65,65,0,
HH01065,4,2025-12-28,2025-12-31,MobileCash,65,65,0,
HH01066,1,2025-07-01,,PostBank,0,0,0,
HH01066,2,2025-08-30,,PostBank,0,0,0,
HH01066,3,2025-10-29,,PostBank,0,0,0,
HH01066,4,2025-12-28,,PostBank,0,0,0,
HH01067,1,2025-07-01,2025-07-07,MobileCash,65,65,0,
HH01067,2,2025-08-30,2025-09-05,MobileCash,65,65,0,
HH01067,3,2025-10-29,2025-11-09,MobileCash,65,65,0,
HH01067,4,2025-12-28,2026-01-04,MobileCash,65,65,0,
HH01068,1,2025-07-01,2025-07-04,LumoraPay,65,65,0,
HH01068,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH01068,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH01068,4,2025-12-28,,LumoraPay,65,0,1,provider outage
HH01069,1,2025-07-01,2025-07-10,MobileCash,65,65,0,
HH01069,2,2025-08-30,2025-08-31,MobileCash,65,65,0,
HH01069,3,2025-10-29,2025-11-11,MobileCash,65,65,0,
HH01069,4,2025-12-28,2026-01-01,MobileCash,65,65,0,
HH01070,1,2025-07-01,2025-07-01,PostBank,65,65,0,
HH01070,2,2025-08-30,2025-09-02,PostBank,65,65,0,
HH01070,3,2025-10-29,2025-10-30,PostBank,65,65,0,
HH01070,4,2025-12-28,2026-01-02,PostBank,65,65,0,
HH01071,1,2025-07-01,,LumoraPay,0,0,0,
HH01071,2,2025-08-30,,LumoraPay,0,0,0,
HH01071,3,2025-10-29,,LumoraPay,0,0,0,
HH01071,4,2025-12-28,,LumoraPay,0,0,0,
HH01072,1,2025-07-01,2025-07-12,LumoraPay,65,65,0,
HH01072,2,2025-08-30,2025-09-07,LumoraPay,65,65,0,
HH01072,3,2025-10-29,2025-10-30,LumoraPay,65,65,0,
HH01072,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH01073,1,2025-07-01,,LumoraPay,0,0,0,
HH01073,2,2025-08-30,,LumoraPay,0,0,0,
HH01073,3,2025-10-29,,LumoraPay,0,0,0,
HH01073,4,2025-12-28,,LumoraPay,0,0,0,
HH01074,1,2025-07-01,2025-07-04,MobileCash,65,65,0,
HH01074,2,2025-08-30,2025-09-15,MobileCash,65,65,0,
HH01074,3,2025-10-29,2025-11-04,MobileCash,65,65,0,
HH01074,4,2025-12-28,2026-01-05,MobileCash,65,65,0,
HH01075,1,2025-07-01,,MobileCash,65,0,1,missing national id
HH01075,2,2025-08-30,2025-09-12,MobileCash,65,65,0,
HH01075,3,2025-10-29,2025-11-07,MobileCash,65,65,0,
HH01075,4,2025-12-28,2026-01-11,MobileCash,65,65,0,
HH01076,1,2025-07-01,2025-07-07,MobileCash,65,65,0,
HH01076,2,2025-08-30,2025-08-31,MobileCash,65,65,0,
HH01076,3,2025-10-29,2025-11-10,MobileCash,65,55,0,
HH01076,4,2025-12-28,,MobileCash,65,0,1,inactive account
HH01077,1,2025-07-01,2025-07-08,LumoraPay,65,65,0,
HH01077,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH01077,3,2025-10-29,2025-11-01,LumoraPay,65,65,0,
HH01077,4,2025-12-28,,LumoraPay,65,0,1,provider outage
HH01078,1,2025-07-01,2025-07-11,LumoraPay,65,65,0,
HH01078,2,2025-08-30,2025-09-07,LumoraPay,65,65,0,
HH01078,3,2025-10-29,2025-11-01,LumoraPay,65,65,0,
HH01078,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH01079,1,2025-07-01,2025-07-10,MobileCash,65,65,0,
HH01079,2,2025-08-30,2025-08-30,MobileCash,65,65,0,
HH01079,3,2025-10-29,2025-11-02,MobileCash,65,65,0,
HH01079,4,2025-12-28,2026-01-10,MobileCash,65,65,0,
HH01080,1,2025-07-01,,MobileCash,0,0,0,
HH01080,2,2025-08-30,,MobileCash,0,0,0,
HH01080,3,2025-10-29,,MobileCash,0,0,0,
HH01080,4,2025-12-28,,MobileCash,0,0,0,
HH01081,1,2025-07-01,2025-07-08,LumoraPay,65,65,0,
HH01081,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH01081,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH01081,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH01082,1,2025-07-01,2025-07-02,MobileCash,65,65,0,
HH01082,2,2025-08-30,2025-09-09,MobileCash,65,65,0,
HH01082,3,2025-10-29,,MobileCash,65,0,1,provider outage
HH01082,4,2025-12-28,2025-12-29,MobileCash,65,65,0,
HH01083,1,2025-07-01,,LumoraPay,0,0,0,
HH01083,2,2025-08-30,,LumoraPay,0,0,0,
HH01083,3,2025-10-29,,LumoraPay,0,0,0,
HH01083,4,2025-12-28,,LumoraPay,0,0,0,
HH01084,1,2025-07-01,,MobileCash,0,0,0,
HH01084,2,2025-08-30,,MobileCash,0,0,0,
HH01084,3,2025-10-29,,MobileCash,0,0,0,
HH01084,4,2025-12-28,,MobileCash,0,0,0,
HH01085,1,2025-07-01,,LumoraPay,0,0,0,
HH01085,2,2025-08-30,,LumoraPay,0,0,0,
HH01085,3,2025-10-29,,LumoraPay,0,0,0,
HH01085,4,2025-12-28,,LumoraPay,0,0,0,
HH01086,1,2025-07-01,2025-07-03,MobileCash,65,65,0,
HH01086,2,2025-08-30,2025-09-04,MobileCash,65,65,0,
HH01086,3,2025-10-29,2025-11-04,MobileCash,65,65,0,
HH01086,4,2025-12-28,2025-12-30,MobileCash,65,65,0,
HH01087,1,2025-07-01,,LumoraPay,0,0,0,
HH01087,2,2025-08-30,,LumoraPay,0,0,0,
HH01087,3,2025-10-29,,LumoraPay,0,0,0,
HH01087,4,2025-12-28,2026-01-01,LumoraPay,0,65,0,
HH01088,1,2025-07-01,,MobileCash,0,0,0,
HH01088,2,2025-08-30,,MobileCash,0,0,0,
HH01088,3,2025-10-29,,MobileCash,0,0,0,
HH01088,4,2025-12-28,,MobileCash,0,0,0,
HH01089,1,2025-07-01,,LumoraPay,0,0,0,
HH01089,2,2025-08-30,,LumoraPay,0,0,0,
HH01089,3,2025-10-29,,LumoraPay,0,0,0,
HH01089,4,2025-12-28,,LumoraPay,0,0,0,
HH01090,1,2025-07-01,,PostBank,0,0,0,
HH01090,2,2025-08-30,,PostBank,0,0,0,
HH01090,3,2025-10-29,,PostBank,0,0,0,
HH01090,4,2025-12-28,,PostBank,0,0,0,
HH01091,1,2025-07-01,2025-07-11,MobileCash,65,65,0,
HH01091,2,2025-08-30,2025-09-04,MobileCash,65,65,0,
HH01091,3,2025-10-29,2025-11-03,MobileCash,65,65,0,
HH01091,4,2025-12-28,2026-01-06,MobileCash,65,65,0,
HH01092,1,2025-07-01,,LumoraPay,0,0,0,
HH01092,2,2025-08-30,,LumoraPay,0,0,0,
HH01092,3,2025-10-29,,LumoraPay,0,0,0,
HH01092,4,2025-12-28,,LumoraPay,0,0,0,
HH01093,1,2025-07-01,,LumoraPay,0,0,0,
HH01093,2,2025-08-30,,LumoraPay,0,0,0,
HH01093,3,2025-10-29,,LumoraPay,0,0,0,
HH01093,4,2025-12-28,,LumoraPay,0,0,0,
HH01094,1,2025-07-01,,LumoraPay,0,0,0,
HH01094,2,2025-08-30,,LumoraPay,0,0,0,
HH01094,3,2025-10-29,,LumoraPay,0,0,0,
HH01094,4,2025-12-28,,LumoraPay,0,0,0,
HH01095,1,2025-07-01,2025-07-05,MobileCash,65,65,0,
HH01095,2,2025-08-30,2025-09-04,MobileCash,65,65,0,
HH01095,3,2025-10-29,2025-11-05,MobileCash,65,65,0,
HH01095,4,2025-12-28,2026-01-03,MobileCash,65,65,0,
HH01096,1,2025-07-01,,LumoraPay,0,0,0,
HH01096,2,2025-08-30,,LumoraPay,0,0,0,
HH01096,3,2025-10-29,,LumoraPay,0,0,0,
HH01096,4,2025-12-28,,LumoraPay,0,0,0,
HH01097,1,2025-07-01,,LumoraPay,65,0,1,provider outage
HH01097,2,2025-08-30,2025-09-06,LumoraPay,65,65,0,
HH01097,3,2025-10-29,2025-11-04,LumoraPay,65,65,0,
HH01097,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH01098,1,2025-07-01,2025-07-03,LumoraPay,65,65,0,
HH01098,2,2025-08-30,2025-09-04,LumoraPay,65,65,0,
HH01098,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH01098,4,2025-12-28,2025-12-29,LumoraPay,65,65,0,
HH01099,1,2025-07-01,2025-07-06,MobileCash,65,65,0,
HH01099,2,2025-08-30,2025-09-14,MobileCash,65,65,0,
HH01099,3,2025-10-29,2025-10-30,MobileCash,65,65,0,
HH01099,4,2025-12-28,,MobileCash,65,0,1,missing national id
HH01100,1,2025-07-01,2025-07-06,LumoraPay,65,65,0,
HH01100,2,2025-08-30,2025-09-05,LumoraPay,65,65,0,
HH01100,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH01100,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH01101,1,2025-07-01,2025-07-01,LumoraPay,65,65,0,
HH01101,2,2025-08-30,2025-08-31,LumoraPay,65,65,0,
HH01101,3,2025-10-29,2025-11-06,LumoraPay,65,65,0,
HH01101,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH01102,1,2025-07-01,2025-07-12,LumoraPay,65,65,0,
HH01102,2,2025-08-30,2025-09-01,LumoraPay,65,65,0,
HH01102,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH01102,4,2025-12-28,2026-01-03,LumoraPay,65,65,0,
HH01103,1,2025-07-01,2025-07-06,MobileCash,65,65,0,
HH01103,2,2025-08-30,2025-09-02,MobileCash,65,65,0,
HH01103,3,2025-10-29,2025-11-02,MobileCash,65,65,0,
HH01103,4,2025-12-28,2026-01-05,MobileCash,65,65,0,
HH01104,1,2025-07-01,,PostBank,0,0,0,
HH01104,2,2025-08-30,,PostBank,0,0,0,
HH01104,3,2025-10-29,,PostBank,0,0,0,
HH01104,4,2025-12-28,,PostBank,0,0,0,
HH01105,1,2025-07-01,2025-07-08,MobileCash,65,65,0,
HH01105,2,2025-08-30,2025-09-19,MobileCash,65,65,0,
HH01105,3,2025-10-29,2025-11-07,MobileCash,65,65,0,
HH01105,4,2025-12-28,2026-01-13,MobileCash,65,65,0,
HH01106,1,2025-07-01,,PostBank,0,0,0,
HH01106,2,2025-08-30,,PostBank,0,0,0,
HH01106,3,2025-10-29,,PostBank,0,0,0,
HH01106,4,2025-12-28,,PostBank,0,0,0,
HH01107,1,2025-07-01,,MobileCash,0,0,0,
HH01107,2,2025-08-30,,MobileCash,0,0,0,
HH01107,3,2025-10-29,,MobileCash,0,0,0,
HH01107,4,2025-12-28,,MobileCash,0,0,0,
HH01108,1,2025-07-01,2025-07-01,LumoraPay,0,65,0,
HH01108,2,2025-08-30,,LumoraPay,0,0,0,
HH01108,3,2025-10-29,,LumoraPay,0,0,0,
HH01108,4,2025-12-28,,LumoraPay,0,0,0,
HH01109,1,2025-07-01,2025-07-06,LumoraPay,65,65,0,
HH01109,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH01109,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH01109,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH01110,1,2025-07-01,,MobileCash,0,0,0,
HH01110,2,2025-08-30,,MobileCash,0,0,0,
HH01110,3,2025-10-29,,MobileCash,0,0,0,
HH01110,4,2025-12-28,,MobileCash,0,0,0,
HH01111,1,2025-07-01,2025-07-03,MobileCash,65,65,0,
HH01111,2,2025-08-30,2025-09-05,MobileCash,65,65,0,
HH01111,3,2025-10-29,,MobileCash,65,0,1,missing national id
HH01111,4,2025-12-28,2025-12-29,MobileCash,65,65,0,
HH01112,1,2025-07-01,,MobileCash,0,0,0,
HH01112,2,2025-08-30,,MobileCash,0,0,0,
HH01112,3,2025-10-29,,MobileCash,0,0,0,
HH01112,4,2025-12-28,,MobileCash,0,0,0,
HH01113,1,2025-07-01,2025-07-08,PostBank,65,65,0,
HH01113,2,2025-08-30,2025-09-03,PostBank,65,65,0,
HH01113,3,2025-10-29,2025-11-02,PostBank,65,65,0,
HH01113,4,2025-12-28,2025-12-29,PostBank,65,65,0,
HH01114,1,2025-07-01,,PostBank,0,0,0,
HH01114,2,2025-08-30,,PostBank,0,0,0,
HH01114,3,2025-10-29,,PostBank,0,0,0,
HH01114,4,2025-12-28,,PostBank,0,0,0,
HH01115,1,2025-07-01,2025-07-06,LumoraPay,65,65,0,
HH01115,2,2025-08-30,2025-09-01,LumoraPay,65,65,0,
HH01115,3,2025-10-29,2025-11-07,LumoraPay,65,65,0,
HH01115,4,2025-12-28,2026-01-03,LumoraPay,65,65,0,
HH01116,1,2025-07-01,2025-07-04,PostBank,65,65,0,
HH01116,2,2025-08-30,2025-09-02,PostBank,65,65,0,
HH01116,3,2025-10-29,2025-11-02,PostBank,65,65,0,
HH01116,4,2025-12-28,2026-01-01,PostBank,65,65,0,
HH01117,1,2025-07-01,,LumoraPay,0,0,0,
HH01117,2,2025-08-30,,LumoraPay,0,0,0,
HH01117,3,2025-10-29,,LumoraPay,0,0,0,
HH01117,4,2025-12-28,,LumoraPay,0,0,0,
HH01118,1,2025-07-01,2025-07-03,PostBank,65,65,0,
HH01118,2,2025-08-30,2025-08-31,PostBank,65,65,0,
HH01118,3,2025-10-29,2025-11-02,PostBank,65,65,0,
HH01118,4,2025-12-28,2025-12-28,PostBank,65,65,0,
HH01119,1,2025-07-01,2025-07-03,MobileCash,65,65,0,
HH01119,2,2025-08-30,2025-09-01,MobileCash,65,65,0,
HH01119,3,2025-10-29,2025-10-31,MobileCash,65,55,0,
HH01119,4,2025-12-28,2025-12-31,MobileCash,65,65,0,
HH01120,1,2025-07-01,2025-07-06,LumoraPay,65,65,0,
HH01120,2,2025-08-30,2025-09-05,LumoraPay,65,65,0,
HH01120,3,2025-10-29,2025-11-04,LumoraPay,65,65,0,
HH01120,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH01121,1,2025-07-01,2025-07-07,MobileCash,65,65,0,
HH01121,2,2025-08-30,2025-09-06,MobileCash,65,65,0,
HH01121,3,2025-10-29,2025-11-11,MobileCash,65,65,0,
HH01121,4,2025-12-28,,MobileCash,65,0,1,provider outage
HH01122,1,2025-07-01,,PostBank,0,0,0,
HH01122,2,2025-08-30,,PostBank,0,0,0,
HH01122,3,2025-10-29,,PostBank,0,0,0,
HH01122,4,2025-12-28,,PostBank,0,0,0,
HH01123,1,2025-07-01,2025-07-05,PostBank,65,65,0,
HH01123,2,2025-08-30,2025-09-08,PostBank,65,65,0,
HH01123,3,2025-10-29,2025-11-03,PostBank,65,65,0,
HH01123,4,2025-12-28,2025-12-31,PostBank,65,65,0,
HH01124,1,2025-07-01,,MobileCash,0,0,0,
HH01124,2,2025-08-30,,MobileCash,0,0,0,
HH01124,3,2025-10-29,,MobileCash,0,0,0,
HH01124,4,2025-12-28,,MobileCash,0,0,0,
HH01125,1,2025-07-01,,LumoraPay,0,0,0,
HH01125,2,2025-08-30,,LumoraPay,0,0,0,
HH01125,3,2025-10-29,,LumoraPay,0,0,0,
HH01125,4,2025-12-28,,LumoraPay,0,0,0,
HH01126,1,2025-07-01,2025-07-03,PostBank,65,65,0,
HH01126,2,2025-08-30,2025-09-06,PostBank,65,65,0,
HH01126,3,2025-10-29,2025-10-31,PostBank,65,65,0,
HH01126,4,2025-12-28,2025-12-28,PostBank,65,65,0,
HH01127,1,2025-07-01,2025-07-08,PostBank,65,65,0,
HH01127,2,2025-08-30,2025-08-30,PostBank,65,65,0,
HH01127,3,2025-10-29,2025-10-31,PostBank,65,65,0,
HH01127,4,2025-12-28,2025-12-29,PostBank,65,65,0,
HH01128,1,2025-07-01,2025-07-09,LumoraPay,65,65,0,
HH01128,2,2025-08-30,2025-08-30,LumoraPay,65,65,0,
HH01128,3,2025-10-29,2025-11-06,LumoraPay,65,65,0,
HH01128,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH01129,1,2025-07-01,,MobileCash,0,0,0,
HH01129,2,2025-08-30,,MobileCash,0,0,0,
HH01129,3,2025-10-29,,MobileCash,0,0,0,
HH01129,4,2025-12-28,,MobileCash,0,0,0,
HH01130,1,2025-07-01,2025-07-08,MobileCash,65,65,0,
HH01130,2,2025-08-30,2025-09-04,MobileCash,65,65,0,
HH01130,3,2025-10-29,2025-11-06,MobileCash,65,65,0,
HH01130,4,2025-12-28,2025-12-30,MobileCash,65,65,0,
HH01131,1,2025-07-01,,LumoraPay,0,0,0,
HH01131,2,2025-08-30,,LumoraPay,0,0,0,
HH01131,3,2025-10-29,,LumoraPay,0,0,0,
HH01131,4,2025-12-28,,LumoraPay,0,0,0,
HH01132,1,2025-07-01,2025-07-03,MobileCash,65,65,0,
HH01132,2,2025-08-30,2025-09-05,MobileCash,65,65,0,
HH01132,3,2025-10-29,2025-10-29,MobileCash,65,65,0,
HH01132,4,2025-12-28,2026-01-01,MobileCash,65,65,0,
HH01133,1,2025-07-01,,LumoraPay,0,0,0,
HH01133,2,2025-08-30,,LumoraPay,0,0,0,
HH01133,3,2025-10-29,,LumoraPay,0,0,0,
HH01133,4,2025-12-28,,LumoraPay,0,0,0,
HH01134,1,2025-07-01,,LumoraPay,0,0,0,
HH01134,2,2025-08-30,,LumoraPay,0,0,0,
HH01134,3,2025-10-29,,LumoraPay,0,0,0,
HH01134,4,2025-12-28,,LumoraPay,0,0,0,
HH01135,1,2025-07-01,,MobileCash,65,0,1,inactive account
HH01135,2,2025-08-30,2025-09-05,MobileCash,65,65,0,
HH01135,3,2025-10-29,2025-10-31,MobileCash,65,65,0,
HH01135,4,2025-12-28,2026-01-04,MobileCash,65,65,0,
HH01136,1,2025-07-01,2025-07-05,PostBank,65,65,0,
HH01136,2,2025-08-30,,PostBank,65,0,1,provider outage
HH01136,3,2025-10-29,2025-11-03,PostBank,65,65,0,
HH01136,4,2025-12-28,2026-01-02,PostBank,65,65,0,
HH01137,1,2025-07-01,2025-07-04,PostBank,65,65,0,
HH01137,2,2025-08-30,2025-09-03,PostBank,65,65,0,
HH01137,3,2025-10-29,2025-11-03,PostBank,65,65,0,
HH01137,4,2025-12-28,2025-12-30,PostBank,65,65,0,
HH01138,1,2025-07-01,2025-07-06,MobileCash,65,65,0,
HH01138,2,2025-08-30,2025-09-02,MobileCash,65,65,0,
HH01138,3,2025-10-29,2025-11-08,MobileCash,65,65,0,
HH01138,4,2025-12-28,2026-01-06,MobileCash,65,65,0,
HH01139,1,2025-07-01,2025-07-03,MobileCash,65,65,0,
HH01139,2,2025-08-30,2025-09-03,MobileCash,65,65,0,
HH01139,3,2025-10-29,2025-11-15,MobileCash,65,65,0,
HH01139,4,2025-12-28,2025-12-30,MobileCash,65,65,0,
HH01140,1,2025-07-01,,LumoraPay,0,0,0,
HH01140,2,2025-08-30,,LumoraPay,0,0,0,
HH01140,3,2025-10-29,,LumoraPay,0,0,0,
HH01140,4,2025-12-28,,LumoraPay,0,0,0,
HH01141,1,2025-07-01,,LumoraPay,0,0,0,
HH01141,2,2025-08-30,,LumoraPay,0,0,0,
HH01141,3,2025-10-29,,LumoraPay,0,0,0,
HH01141,4,2025-12-28,,LumoraPay,0,0,0,
HH01142,1,2025-07-01,2025-07-09,LumoraPay,65,65,0,
HH01142,2,2025-08-30,2025-09-04,LumoraPay,65,65,0,
HH01142,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH01142,4,2025-12-28,2025-12-31,LumoraPay,65,65,0,
HH01143,1,2025-07-01,2025-07-03,LumoraPay,65,65,0,
HH01143,2,2025-08-30,2025-09-06,LumoraPay,65,65,0,
HH01143,3,2025-10-29,2025-10-31,LumoraPay,65,65,0,
HH01143,4,2025-12-28,2025-12-29,LumoraPay,65,65,0,
HH01144,1,2025-07-01,2025-07-10,MobileCash,65,65,0,
HH01144,2,2025-08-30,2025-09-01,MobileCash,65,65,0,
HH01144,3,2025-10-29,2025-11-02,MobileCash,65,55,0,
HH01144,4,2025-12-28,2026-01-05,MobileCash,65,65,0,
HH01145,1,2025-07-01,,MobileCash,0,0,0,
HH01145,2,2025-08-30,,MobileCash,0,0,0,
HH01145,3,2025-10-29,,MobileCash,0,0,0,
HH01145,4,2025-12-28,,MobileCash,0,0,0,
HH01146,1,2025-07-01,2025-07-01,LumoraPay,65,65,0,
HH01146,2,2025-08-30,2025-08-30,LumoraPay,65,65,0,
HH01146,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH01146,4,2025-12-28,2025-12-29,LumoraPay,65,65,0,
HH01147,1,2025-07-01,2025-07-04,PostBank,65,65,0,
HH01147,2,2025-08-30,2025-08-31,PostBank,65,65,0,
HH01147,3,2025-10-29,2025-10-29,PostBank,65,65,0,
HH01147,4,2025-12-28,2026-01-01,PostBank,65,65,0,
HH01148,1,2025-07-01,,PostBank,0,0,0,
HH01148,2,2025-08-30,,PostBank,0,0,0,
HH01148,3,2025-10-29,,PostBank,0,0,0,
HH01148,4,2025-12-28,,PostBank,0,0,0,
HH01149,1,2025-07-01,,PostBank,0,0,0,
HH01149,2,2025-08-30,,PostBank,0,0,0,
HH01149,3,2025-10-29,,PostBank,0,0,0,
HH01149,4,2025-12-28,,PostBank,0,0,0,
HH01150,1,2025-07-01,2025-07-09,PostBank,65,65,0,
HH01150,2,2025-08-30,2025-08-31,PostBank,65,65,0,
HH01150,3,2025-10-29,2025-10-29,PostBank,65,65,0,
HH01150,4,2025-12-28,2025-12-30,PostBank,65,65,0,
HH01151,1,2025-07-01,,LumoraPay,0,0,0,
HH01151,2,2025-08-30,,LumoraPay,0,0,0,
HH01151,3,2025-10-29,,LumoraPay,0,0,0,
HH01151,4,2025-12-28,,LumoraPay,0,0,0,
HH01152,1,2025-07-01,2025-07-05,PostBank,65,65,0,
HH01152,2,2025-08-30,2025-09-04,PostBank,65,65,0,
HH01152,3,2025-10-29,,PostBank,65,0,1,provider outage
HH01152,4,2025-12-28,2026-01-03,PostBank,65,65,0,
HH01153,1,2025-07-01,2025-07-05,LumoraPay,65,65,0,
HH01153,2,2025-08-30,,LumoraPay,65,0,1,provider outage
HH01153,3,2025-10-29,2025-11-03,LumoraPay,65,65,0,
HH01153,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH01154,1,2025-07-01,2025-07-07,MobileCash,65,65,0,
HH01154,2,2025-08-30,2025-09-01,MobileCash,65,65,0,
HH01154,3,2025-10-29,2025-11-01,MobileCash,65,65,0,
HH01154,4,2025-12-28,,MobileCash,65,0,1,missing national id
HH01155,1,2025-07-01,,LumoraPay,0,0,0,
HH01155,2,2025-08-30,,LumoraPay,0,0,0,
HH01155,3,2025-10-29,,LumoraPay,0,0,0,
HH01155,4,2025-12-28,,LumoraPay,0,0,0,
HH01156,1,2025-07-01,,MobileCash,0,0,0,
HH01156,2,2025-08-30,,MobileCash,0,0,0,
HH01156,3,2025-10-29,,MobileCash,0,0,0,
HH01156,4,2025-12-28,,MobileCash,0,0,0,
HH01157,1,2025-07-01,2025-07-02,LumoraPay,65,65,0,
HH01157,2,2025-08-30,2025-09-06,LumoraPay,65,65,0,
HH01157,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH01157,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH01158,1,2025-07-01,2025-07-03,LumoraPay,65,65,0,
HH01158,2,2025-08-30,2025-09-07,LumoraPay,65,65,0,
HH01158,3,2025-10-29,2025-11-05,LumoraPay,65,65,0,
HH01158,4,2025-12-28,2025-12-31,LumoraPay,65,65,0,
HH01159,1,2025-07-01,,LumoraPay,0,0,0,
HH01159,2,2025-08-30,,LumoraPay,0,0,0,
HH01159,3,2025-10-29,2025-11-03,LumoraPay,0,65,0,
HH01159,4,2025-12-28,,LumoraPay,0,0,0,
HH01160,1,2025-07-01,2025-07-02,LumoraPay,65,65,0,
HH01160,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH01160,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH01160,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH01161,1,2025-07-01,,MobileCash,0,0,0,
HH01161,2,2025-08-30,,MobileCash,0,0,0,
HH01161,3,2025-10-29,,MobileCash,0,0,0,
HH01161,4,2025-12-28,,MobileCash,0,0,0,
HH01162,1,2025-07-01,2025-07-09,MobileCash,65,65,0,
HH01162,2,2025-08-30,2025-09-03,MobileCash,65,65,0,
HH01162,3,2025-10-29,,MobileCash,65,0,1,missing national id
HH01162,4,2025-12-28,2026-01-01,MobileCash,65,65,0,
HH01163,1,2025-07-01,2025-07-06,LumoraPay,65,65,0,
HH01163,2,2025-08-30,2025-08-31,LumoraPay,65,65,0,
HH01163,3,2025-10-29,2025-10-30,LumoraPay,65,65,0,
HH01163,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH01164,1,2025-07-01,,MobileCash,0,0,0,
HH01164,2,2025-08-30,,MobileCash,0,0,0,
HH01164,3,2025-10-29,,MobileCash,0,0,0,
HH01164,4,2025-12-28,,MobileCash,0,0,0,
HH01165,1,2025-07-01,2025-07-03,MobileCash,65,65,0,
HH01165,2,2025-08-30,2025-09-07,MobileCash,65,65,0,
HH01165,3,2025-10-29,2025-11-05,MobileCash,65,65,0,
HH01165,4,2025-12-28,2026-01-03,MobileCash,65,65,0,
HH01166,1,2025-07-01,2025-07-04,LumoraPay,65,65,0,
HH01166,2,2025-08-30,2025-09-09,LumoraPay,65,65,0,
HH01166,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH01166,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH01167,1,2025-07-01,2025-07-06,MobileCash,65,65,0,
HH01167,2,2025-08-30,2025-09-03,MobileCash,65,65,0,
